customer_id,movie_id,movie_name,genre,rating
U0160,M074,Rosemary's Baby,Horror,4
U0160,M067,The Fault in Our Stars,Romance,2
U0160,M087,The Mask,Comedy,2
U0160,M080,Good Will Hunting,Drama,3
U0160,M019,Alien,Sci-Fi,2
U0161,M006,Avengers: Endgame,Action,3
U0161,M055,Mission Impossible,Action,3
U0161,M011,A Quiet Place,Horror,1
U0161,M088,Black Panther,Action,1
U0161,M056,Die Hard,Action,4
U0161,M026,Mad Max: Fury Road,Action,5
U0161,M081,Dead Poets Society,Drama,5
U0161,M019,Alien,Sci-Fi,5
U0161,M077,Us,Horror,3
U0162,M067,The Fault in Our Stars,Romance,1
U0162,M059,2001: A Space Odyssey,Sci-Fi,1
U0162,M002,Inception,Sci-Fi,5
U0162,M090,Doctor Strange,Action,1
U0162,M080,Good Will Hunting,Drama,4
U0162,M076,Annihilation,Horror,5
U0162,M054,Top Gun: Maverick,Action,3
U0162,M015,Crazy Rich Asians,Romance,4
U0162,M020,John Wick,Action,3
U0162,M019,Alien,Sci-Fi,4
U0162,M073,The Exorcist,Horror,4
U0162,M075,The Shining,Horror,5
U0162,M098,The Menu,Thriller,5
U0163,M005,The Conjuring,Horror,3
U0163,M023,The Matrix,Sci-Fi,3
U0163,M036,Se7en,Thriller,5
U0163,M052,Princess Mononoke,Fantasy,2
U0163,M019,Alien,Sci-Fi,2
U0163,M080,Good Will Hunting,Drama,3
U0163,M078,Schindler's List,Drama,4
U0163,M088,Black Panther,Action,4
U0163,M089,Spider-Man: No Way Home,Action,3
U0163,M051,Pan's Labyrinth,Fantasy,4
U0163,M043,Planet Earth,Documentary,4
U0163,M031,Whiplash,Drama,5
U0163,M007,Titanic,Romance,1
U0163,M096,Annihilation,Sci-Fi,2
U0163,M061,Ex Machina,Sci-Fi,4
U0163,M035,The Big Lebowski,Comedy,2
U0163,M048,The Lord of the Rings,Fantasy,4
U0163,M003,The Notebook,Romance,4
U0163,M044,Free Solo,Documentary,5
U0163,M039,Up,Animation,4
U0164,M066,Before Sunrise,Romance,4
U0164,M021,Bridesmaids,Comedy,2
U0164,M009,The Grand Budapest Hotel,Comedy,5
U0164,M040,WALL-E,Animation,5
U0164,M091,Thor: Ragnarok,Action,1
U0164,M065,Eternal Sunshine,Romance,2
U0165,M026,Mad Max: Fury Road,Action,5
U0165,M008,Get Out,Horror,4
U0165,M032,The Pursuit of Happyness,Drama,2
U0165,M005,The Conjuring,Horror,1
U0165,M059,2001: A Space Odyssey,Sci-Fi,2
U0165,M007,Titanic,Romance,3
U0165,M047,Jiro Dreams of Sushi,Documentary,4
U0165,M091,Thor: Ragnarok,Action,5
U0165,M036,Se7en,Thriller,5
U0165,M048,The Lord of the Rings,Fantasy,3
U0165,M060,Arrival,Sci-Fi,4
U0166,M045,13th,Documentary,2
U0166,M021,Bridesmaids,Comedy,3
U0166,M034,Joker,Drama,5
U0166,M096,Annihilation,Sci-Fi,5
U0166,M089,Spider-Man: No Way Home,Action,1
U0166,M012,The Hangover,Comedy,1
U0166,M037,Toy Story,Animation,5
U0166,M004,Interstellar,Sci-Fi,2
U0166,M050,The Hobbit,Fantasy,3
U0166,M007,Titanic,Romance,5
U0166,M074,Rosemary's Baby,Horror,1
U0166,M100,Nope,Horror,2
U0166,M028,La La Land,Romance,3
U0166,M029,Blade Runner 2049,Sci-Fi,5
U0166,M083,Monty Python,Comedy,3
U0166,M087,The Mask,Comedy,3
U0167,M049,Harry Potter,Fantasy,5
U0167,M045,13th,Documentary,5
U0167,M059,2001: A Space Odyssey,Sci-Fi,3
U0167,M033,Pitch Perfect,Comedy,3
U0167,M028,La La Land,Romance,1
U0167,M060,Arrival,Sci-Fi,4
U0167,M039,Up,Animation,3
U0167,M087,The Mask,Comedy,3
U0167,M067,The Fault in Our Stars,Romance,3
U0167,M080,Good Will Hunting,Drama,4
U0167,M051,Pan's Labyrinth,Fantasy,4
U0167,M075,The Shining,Horror,3
U0167,M014,The Shawshank Redemption,Drama,4
U0167,M001,The Dark Knight,Action,2
U0167,M066,Before Sunrise,Romance,2
U0167,M085,Step Brothers,Comedy,5
U0167,M048,The Lord of the Rings,Fantasy,3
U0167,M072,Nightcrawler,Thriller,2
U0168,M085,Step Brothers,Comedy,5
U0168,M041,Spirited Away,Animation,4
U0168,M088,Black Panther,Action,3
U0168,M018,Superbad,Comedy,2
U0168,M093,Everything Everywhere All at Once,Sci-Fi,5
U0168,M004,Interstellar,Sci-Fi,4
U0168,M084,Anchorman,Comedy,3
U0168,M064,When Harry Met Sally,Romance,5
U0168,M038,Finding Nemo,Animation,4
U0168,M034,Joker,Drama,3
U0168,M054,Top Gun: Maverick,Action,5
U0168,M052,Princess Mononoke,Fantasy,3
U0168,M050,The Hobbit,Fantasy,4
U0168,M095,The Martian,Sci-Fi,1
U0168,M005,The Conjuring,Horror,4
U0168,M075,The Shining,Horror,2
U0168,M091,Thor: Ragnarok,Action,3
U0169,M088,Black Panther,Action,3
U0169,M043,Planet Earth,Documentary,5
U0169,M084,Anchorman,Comedy,3
U0169,M012,The Hangover,Comedy,4
U0169,M029,Blade Runner 2049,Sci-Fi,1
U0169,M046,The Act of Killing,Documentary,4
U0169,M096,Annihilation,Sci-Fi,1
U0169,M040,WALL-E,Animation,5
U0169,M054,Top Gun: Maverick,Action,5
U0169,M048,The Lord of the Rings,Fantasy,5
U0170,M061,Ex Machina,Sci-Fi,3
U0170,M025,It,Horror,4
U0170,M065,Eternal Sunshine,Romance,1
U0170,M016,Hereditary,Horror,2
U0170,M088,Black Panther,Action,2
U0170,M049,Harry Potter,Fantasy,3
U0170,M068,The Silence of the Lambs,Thriller,4
U0171,M073,The Exorcist,Horror,2
U0171,M059,2001: A Space Odyssey,Sci-Fi,5
U0171,M019,Alien,Sci-Fi,2
U0171,M041,Spirited Away,Animation,5
U0171,M092,Iron Man,Action,1
U0171,M024,Knives Out,Thriller,3
U0171,M100,Nope,Horror,5
U0171,M011,A Quiet Place,Horror,4
U0171,M063,Casablanca,Romance,4
U0171,M043,Planet Earth,Documentary,4
U0171,M081,Dead Poets Society,Drama,5
U0171,M023,The Matrix,Sci-Fi,4
U0171,M082,A Beautiful Mind,Drama,5
U0171,M008,Get Out,Horror,1
U0171,M001,The Dark Knight,Action,1
U0171,M058,The Terminator,Sci-Fi,5
U0171,M036,Se7en,Thriller,3
U0171,M027,Gone Girl,Thriller,4
U0172,M042,Coco,Animation,3
U0172,M097,Moon,Sci-Fi,2
U0172,M068,The Silence of the Lambs,Thriller,3
U0172,M025,It,Horror,3
U0172,M003,The Notebook,Romance,3
U0173,M014,The Shawshank Redemption,Drama,4
U0173,M050,The Hobbit,Fantasy,4
U0173,M065,Eternal Sunshine,Romance,5
U0173,M076,Annihilation,Horror,5
U0173,M040,WALL-E,Animation,5
U0173,M022,Midsommar,Horror,3
U0173,M009,The Grand Budapest Hotel,Comedy,4
U0173,M006,Avengers: Endgame,Action,2
U0173,M039,Up,Animation,4
U0174,M046,The Act of Killing,Documentary,3
U0174,M097,Moon,Sci-Fi,5
U0174,M025,It,Horror,5
U0174,M022,Midsommar,Horror,1
U0174,M052,Princess Mononoke,Fantasy,5
U0174,M003,The Notebook,Romance,1
U0174,M030,The Wolf of Wall Street,Drama,2
U0174,M029,Blade Runner 2049,Sci-Fi,1
U0174,M094,Dune,Sci-Fi,1
U0174,M017,Forrest Gump,Drama,2
U0174,M028,La La Land,Romance,4
U0174,M076,Annihilation,Horror,4
U0174,M065,Eternal Sunshine,Romance,4
U0174,M016,Hereditary,Horror,1
U0174,M047,Jiro Dreams of Sushi,Documentary,5
U0174,M092,Iron Man,Action,3
U0174,M084,Anchorman,Comedy,4
U0174,M005,The Conjuring,Horror,2
U0174,M049,Harry Potter,Fantasy,3
U0174,M082,A Beautiful Mind,Drama,2
U0175,M054,Top Gun: Maverick,Action,1
U0175,M085,Step Brothers,Comedy,1
U0175,M013,Parasite,Thriller,5
U0175,M067,The Fault in Our Stars,Romance,2
U0175,M035,The Big Lebowski,Comedy,5
U0175,M080,Good Will Hunting,Drama,3
U0175,M078,Schindler's List,Drama,4
U0175,M090,Doctor Strange,Action,5
U0175,M018,Superbad,Comedy,2
U0175,M014,The Shawshank Redemption,Drama,4
U0175,M066,Before Sunrise,Romance,4
U0175,M093,Everything Everywhere All at Once,Sci-Fi,3
U0175,M016,Hereditary,Horror,2
U0175,M037,Toy Story,Animation,3
U0176,M027,Gone Girl,Thriller,3
U0176,M089,Spider-Man: No Way Home,Action,4
U0176,M062,Gravity,Sci-Fi,3
U0176,M043,Planet Earth,Documentary,3
U0176,M031,Whiplash,Drama,5
U0176,M001,The Dark Knight,Action,1
U0176,M002,Inception,Sci-Fi,1
U0176,M086,Airplane!,Comedy,2
U0176,M012,The Hangover,Comedy,1
U0176,M015,Crazy Rich Asians,Romance,3
U0176,M074,Rosemary's Baby,Horror,3
U0176,M064,When Harry Met Sally,Romance,3
U0176,M020,John Wick,Action,4
U0176,M100,Nope,Horror,1
U0176,M066,Before Sunrise,Romance,1
U0176,M010,Pride and Prejudice,Romance,1
U0176,M093,Everything Everywhere All at Once,Sci-Fi,1
U0176,M013,Parasite,Thriller,3
U0176,M033,Pitch Perfect,Comedy,2
U0176,M083,Monty Python,Comedy,3
U0177,M057,Speed,Action,2
U0177,M080,Good Will Hunting,Drama,2
U0177,M035,The Big Lebowski,Comedy,2
U0177,M094,Dune,Sci-Fi,1
U0177,M012,The Hangover,Comedy,2
U0177,M048,The Lord of the Rings,Fantasy,2
U0177,M044,Free Solo,Documentary,4
U0177,M024,Knives Out,Thriller,5
U0177,M015,Crazy Rich Asians,Romance,4
U0177,M052,Princess Mononoke,Fantasy,5
U0177,M059,2001: A Space Odyssey,Sci-Fi,4
U0177,M050,The Hobbit,Fantasy,3
U0177,M089,Spider-Man: No Way Home,Action,5
U0177,M062,Gravity,Sci-Fi,4
U0177,M054,Top Gun: Maverick,Action,3
U0177,M084,Anchorman,Comedy,5
U0178,M088,Black Panther,Action,1
U0178,M094,Dune,Sci-Fi,4
U0178,M017,Forrest Gump,Drama,5
U0178,M062,Gravity,Sci-Fi,1
U0178,M063,Casablanca,Romance,1
U0179,M084,Anchorman,Comedy,3
U0179,M041,Spirited Away,Animation,5
U0179,M002,Inception,Sci-Fi,5
U0179,M091,Thor: Ragnarok,Action,5
U0179,M087,The Mask,Comedy,1
U0179,M068,The Silence of the Lambs,Thriller,5
U0179,M099,Barbarian,Horror,2
U0179,M096,Annihilation,Sci-Fi,4
U0179,M074,Rosemary's Baby,Horror,3
U0179,M093,Everything Everywhere All at Once,Sci-Fi,4
U0179,M073,The Exorcist,Horror,2
U0179,M029,Blade Runner 2049,Sci-Fi,5
U0179,M086,Airplane!,Comedy,5
U0180,M002,Inception,Sci-Fi,2
U0180,M083,Monty Python,Comedy,1
U0180,M021,Bridesmaids,Comedy,4
U0180,M065,Eternal Sunshine,Romance,3
U0180,M061,Ex Machina,Sci-Fi,2
U0180,M064,When Harry Met Sally,Romance,3
U0181,M007,Titanic,Romance,1
U0181,M065,Eternal Sunshine,Romance,4
U0181,M029,Blade Runner 2049,Sci-Fi,4
U0181,M071,Zodiac,Thriller,4
U0181,M083,Monty Python,Comedy,1
U0181,M049,Harry Potter,Fantasy,4
U0181,M052,Princess Mononoke,Fantasy,2
U0181,M031,Whiplash,Drama,2
U0181,M011,A Quiet Place,Horror,4
U0181,M059,2001: A Space Odyssey,Sci-Fi,4
U0181,M057,Speed,Action,1
U0181,M074,Rosemary's Baby,Horror,5
U0181,M058,The Terminator,Sci-Fi,5
U0182,M012,The Hangover,Comedy,5
U0182,M078,Schindler's List,Drama,5
U0182,M080,Good Will Hunting,Drama,3
U0182,M082,A Beautiful Mind,Drama,5
U0182,M039,Up,Animation,4
U0183,M007,Titanic,Romance,2
U0183,M029,Blade Runner 2049,Sci-Fi,1
U0183,M059,2001: A Space Odyssey,Sci-Fi,3
U0183,M043,Planet Earth,Documentary,3
U0183,M072,Nightcrawler,Thriller,4
U0183,M099,Barbarian,Horror,5
U0183,M080,Good Will Hunting,Drama,5
U0183,M077,Us,Horror,3
U0183,M061,Ex Machina,Sci-Fi,1
U0183,M092,Iron Man,Action,1
U0183,M085,Step Brothers,Comedy,2
U0183,M047,Jiro Dreams of Sushi,Documentary,4
U0183,M058,The Terminator,Sci-Fi,2
U0183,M015,Crazy Rich Asians,Romance,4
U0183,M013,Parasite,Thriller,2
U0183,M098,The Menu,Thriller,4
U0184,M025,It,Horror,5
U0184,M016,Hereditary,Horror,1
U0184,M051,Pan's Labyrinth,Fantasy,4
U0184,M028,La La Land,Romance,4
U0184,M059,2001: A Space Odyssey,Sci-Fi,5
U0184,M092,Iron Man,Action,5
U0184,M044,Free Solo,Documentary,2
U0184,M014,The Shawshank Redemption,Drama,5
U0184,M097,Moon,Sci-Fi,1
U0184,M054,Top Gun: Maverick,Action,5
U0184,M006,Avengers: Endgame,Action,1
U0185,M075,The Shining,Horror,3
U0185,M062,Gravity,Sci-Fi,4
U0185,M066,Before Sunrise,Romance,3
U0185,M100,Nope,Horror,3
U0185,M023,The Matrix,Sci-Fi,4
U0185,M089,Spider-Man: No Way Home,Action,2
U0185,M094,Dune,Sci-Fi,2
U0185,M017,Forrest Gump,Drama,5
U0185,M014,The Shawshank Redemption,Drama,5
U0185,M050,The Hobbit,Fantasy,5
U0185,M085,Step Brothers,Comedy,3
U0185,M077,Us,Horror,5
U0185,M078,Schindler's List,Drama,4
U0185,M042,Coco,Animation,5
U0185,M065,Eternal Sunshine,Romance,2
U0185,M054,Top Gun: Maverick,Action,2
U0185,M098,The Menu,Thriller,3
U0185,M032,The Pursuit of Happyness,Drama,5
U0186,M088,Black Panther,Action,3
U0186,M045,13th,Documentary,5
U0186,M087,The Mask,Comedy,4
U0186,M017,Forrest Gump,Drama,5
U0186,M091,Thor: Ragnarok,Action,5
U0186,M084,Anchorman,Comedy,4
U0186,M023,The Matrix,Sci-Fi,5
U0186,M065,Eternal Sunshine,Romance,3
U0186,M070,Prisoners,Thriller,5
U0186,M089,Spider-Man: No Way Home,Action,1
U0186,M082,A Beautiful Mind,Drama,5
U0186,M042,Coco,Animation,3
U0186,M015,Crazy Rich Asians,Romance,1
U0186,M098,The Menu,Thriller,5
U0187,M007,Titanic,Romance,3
U0187,M086,Airplane!,Comedy,2
U0187,M008,Get Out,Horror,1
U0187,M026,Mad Max: Fury Road,Action,3
U0187,M035,The Big Lebowski,Comedy,2
U0187,M097,Moon,Sci-Fi,5
U0187,M021,Bridesmaids,Comedy,1
U0187,M037,Toy Story,Animation,4
U0187,M088,Black Panther,Action,4
U0188,M079,12 Angry Men,Drama,3
U0188,M087,The Mask,Comedy,5
U0188,M095,The Martian,Sci-Fi,3
U0188,M072,Nightcrawler,Thriller,2
U0188,M029,Blade Runner 2049,Sci-Fi,4
U0188,M096,Annihilation,Sci-Fi,4
U0188,M083,Monty Python,Comedy,4
U0188,M050,The Hobbit,Fantasy,4
U0189,M002,Inception,Sci-Fi,4
U0189,M096,Annihilation,Sci-Fi,2
U0189,M033,Pitch Perfect,Comedy,3
U0189,M026,Mad Max: Fury Road,Action,5
U0189,M080,Good Will Hunting,Drama,5
U0189,M100,Nope,Horror,5
U0190,M100,Nope,Horror,1
U0190,M093,Everything Everywhere All at Once,Sci-Fi,4
U0190,M025,It,Horror,1
U0190,M038,Finding Nemo,Animation,5
U0190,M058,The Terminator,Sci-Fi,3
U0190,M023,The Matrix,Sci-Fi,5
U0190,M088,Black Panther,Action,3
U0190,M010,Pride and Prejudice,Romance,2
U0190,M024,Knives Out,Thriller,3
U0190,M095,The Martian,Sci-Fi,5
U0190,M066,Before Sunrise,Romance,3
U0191,M043,Planet Earth,Documentary,2
U0191,M060,Arrival,Sci-Fi,3
U0191,M091,Thor: Ragnarok,Action,5
U0191,M020,John Wick,Action,1
U0191,M006,Avengers: Endgame,Action,5
U0192,M063,Casablanca,Romance,4
U0192,M074,Rosemary's Baby,Horror,5
U0192,M071,Zodiac,Thriller,5
U0192,M046,The Act of Killing,Documentary,4
U0192,M010,Pride and Prejudice,Romance,1
U0192,M091,Thor: Ragnarok,Action,3
U0192,M041,Spirited Away,Animation,4
U0192,M068,The Silence of the Lambs,Thriller,3
U0192,M029,Blade Runner 2049,Sci-Fi,3
U0192,M024,Knives Out,Thriller,4
U0192,M067,The Fault in Our Stars,Romance,3
U0192,M009,The Grand Budapest Hotel,Comedy,3
U0192,M065,Eternal Sunshine,Romance,2
U0192,M021,Bridesmaids,Comedy,5
U0193,M072,Nightcrawler,Thriller,4
U0193,M097,Moon,Sci-Fi,1
U0193,M084,Anchorman,Comedy,5
U0193,M002,Inception,Sci-Fi,3
U0193,M015,Crazy Rich Asians,Romance,5
U0193,M086,Airplane!,Comedy,5
U0193,M045,13th,Documentary,4
U0193,M058,The Terminator,Sci-Fi,4
U0193,M031,Whiplash,Drama,2
U0193,M083,Monty Python,Comedy,3
U0193,M079,12 Angry Men,Drama,3
U0193,M080,Good Will Hunting,Drama,4
U0193,M032,The Pursuit of Happyness,Drama,5
U0193,M006,Avengers: Endgame,Action,1
U0193,M088,Black Panther,Action,1
U0193,M042,Coco,Animation,4
U0193,M049,Harry Potter,Fantasy,5
U0193,M050,The Hobbit,Fantasy,5
U0193,M033,Pitch Perfect,Comedy,1
U0193,M070,Prisoners,Thriller,2
U0194,M086,Airplane!,Comedy,4
U0194,M081,Dead Poets Society,Drama,2
U0194,M100,Nope,Horror,2
U0194,M028,La La Land,Romance,1
U0194,M088,Black Panther,Action,4
U0194,M055,Mission Impossible,Action,3
U0194,M014,The Shawshank Redemption,Drama,2
U0194,M027,Gone Girl,Thriller,2
U0194,M069,No Country for Old Men,Thriller,2
U0194,M090,Doctor Strange,Action,1
U0194,M095,The Martian,Sci-Fi,2
U0195,M072,Nightcrawler,Thriller,5
U0195,M010,Pride and Prejudice,Romance,1
U0195,M074,Rosemary's Baby,Horror,5
U0195,M030,The Wolf of Wall Street,Drama,2
U0195,M034,Joker,Drama,5
U0195,M053,Gladiator,Action,1
U0195,M050,The Hobbit,Fantasy,5
U0195,M058,The Terminator,Sci-Fi,1
U0195,M081,Dead Poets Society,Drama,2
U0195,M052,Princess Mononoke,Fantasy,4
U0195,M056,Die Hard,Action,5
U0195,M041,Spirited Away,Animation,3
U0195,M003,The Notebook,Romance,3
U0196,M078,Schindler's List,Drama,5
U0196,M012,The Hangover,Comedy,5
U0196,M037,Toy Story,Animation,4
U0196,M098,The Menu,Thriller,3
U0196,M057,Speed,Action,3
U0196,M049,Harry Potter,Fantasy,4
U0196,M051,Pan's Labyrinth,Fantasy,2
U0196,M085,Step Brothers,Comedy,5
U0196,M004,Interstellar,Sci-Fi,5
U0196,M061,Ex Machina,Sci-Fi,2
U0196,M021,Bridesmaids,Comedy,1
U0196,M069,No Country for Old Men,Thriller,2
U0196,M029,Blade Runner 2049,Sci-Fi,1
U0196,M018,Superbad,Comedy,5
U0197,M069,No Country for Old Men,Thriller,5
U0197,M071,Zodiac,Thriller,4
U0197,M011,A Quiet Place,Horror,2
U0197,M040,WALL-E,Animation,3
U0197,M027,Gone Girl,Thriller,3
U0197,M096,Annihilation,Sci-Fi,5
U0197,M095,The Martian,Sci-Fi,1
U0197,M093,Everything Everywhere All at Once,Sci-Fi,5
U0197,M045,13th,Documentary,4
U0197,M028,La La Land,Romance,5
U0197,M053,Gladiator,Action,1
U0197,M083,Monty Python,Comedy,3
U0197,M066,Before Sunrise,Romance,1
U0197,M019,Alien,Sci-Fi,3
U0197,M021,Bridesmaids,Comedy,1
U0197,M024,Knives Out,Thriller,3
U0197,M029,Blade Runner 2049,Sci-Fi,5
U0198,M043,Planet Earth,Documentary,5
U0198,M046,The Act of Killing,Documentary,5
U0198,M017,Forrest Gump,Drama,4
U0198,M086,Airplane!,Comedy,3
U0198,M084,Anchorman,Comedy,4
U0198,M031,Whiplash,Drama,3
U0198,M013,Parasite,Thriller,2
U0198,M037,Toy Story,Animation,4
U0198,M080,Good Will Hunting,Drama,3
U0198,M009,The Grand Budapest Hotel,Comedy,2
U0198,M025,It,Horror,4
U0198,M041,Spirited Away,Animation,4
U0198,M063,Casablanca,Romance,3
U0198,M058,The Terminator,Sci-Fi,2
U0198,M079,12 Angry Men,Drama,4
U0198,M085,Step Brothers,Comedy,4
U0198,M040,WALL-E,Animation,5
U0198,M089,Spider-Man: No Way Home,Action,4
U0198,M075,The Shining,Horror,3
U0198,M020,John Wick,Action,3
U0199,M071,Zodiac,Thriller,5
U0199,M014,The Shawshank Redemption,Drama,3
U0199,M023,The Matrix,Sci-Fi,1
U0199,M083,Monty Python,Comedy,5
U0199,M078,Schindler's List,Drama,4
U0199,M011,A Quiet Place,Horror,5
U0199,M036,Se7en,Thriller,5
U0199,M018,Superbad,Comedy,4
U0199,M069,No Country for Old Men,Thriller,3
U0199,M026,Mad Max: Fury Road,Action,3
U0199,M034,Joker,Drama,5
U0199,M094,Dune,Sci-Fi,2
U0199,M081,Dead Poets Society,Drama,5
U0199,M010,Pride and Prejudice,Romance,3
U0199,M003,The Notebook,Romance,2
U0199,M065,Eternal Sunshine,Romance,4
U0199,M004,Interstellar,Sci-Fi,5
U0199,M075,The Shining,Horror,5
U0199,M052,Princess Mononoke,Fantasy,2
U0199,M099,Barbarian,Horror,4
U0200,M065,Eternal Sunshine,Romance,4
U0200,M002,Inception,Sci-Fi,3
U0200,M085,Step Brothers,Comedy,1
U0200,M031,Whiplash,Drama,3
U0200,M079,12 Angry Men,Drama,5
U0200,M088,Black Panther,Action,2
U0200,M022,Midsommar,Horror,1
U0200,M097,Moon,Sci-Fi,3
U0200,M066,Before Sunrise,Romance,3
U0200,M018,Superbad,Comedy,2
U0200,M058,The Terminator,Sci-Fi,1
U0200,M021,Bridesmaids,Comedy,2
U0200,M023,The Matrix,Sci-Fi,5
U0200,M073,The Exorcist,Horror,3
U0200,M019,Alien,Sci-Fi,4
U0200,M095,The Martian,Sci-Fi,4
U0201,M006,Avengers: Endgame,Action,4
U0201,M084,Anchorman,Comedy,2
U0201,M042,Coco,Animation,5
U0201,M014,The Shawshank Redemption,Drama,5
U0201,M091,Thor: Ragnarok,Action,3
U0201,M067,The Fault in Our Stars,Romance,3
U0201,M082,A Beautiful Mind,Drama,5
U0201,M036,Se7en,Thriller,5
U0201,M095,The Martian,Sci-Fi,5
U0201,M034,Joker,Drama,2
U0201,M075,The Shining,Horror,5
U0201,M070,Prisoners,Thriller,3
U0201,M073,The Exorcist,Horror,4
U0201,M023,The Matrix,Sci-Fi,2
U0201,M049,Harry Potter,Fantasy,3
U0201,M047,Jiro Dreams of Sushi,Documentary,1
U0201,M076,Annihilation,Horror,5
U0201,M010,Pride and Prejudice,Romance,3
U0201,M033,Pitch Perfect,Comedy,2
U0202,M024,Knives Out,Thriller,4
U0202,M021,Bridesmaids,Comedy,1
U0202,M047,Jiro Dreams of Sushi,Documentary,4
U0202,M078,Schindler's List,Drama,5
U0202,M092,Iron Man,Action,4
U0202,M016,Hereditary,Horror,2
U0202,M085,Step Brothers,Comedy,5
U0202,M030,The Wolf of Wall Street,Drama,3
U0202,M054,Top Gun: Maverick,Action,4
U0203,M032,The Pursuit of Happyness,Drama,3
U0203,M006,Avengers: Endgame,Action,2
U0203,M017,Forrest Gump,Drama,5
U0203,M074,Rosemary's Baby,Horror,1
U0203,M076,Annihilation,Horror,5
U0204,M008,Get Out,Horror,1
U0204,M022,Midsommar,Horror,3
U0204,M034,Joker,Drama,2
U0204,M024,Knives Out,Thriller,3
U0204,M067,The Fault in Our Stars,Romance,4
U0204,M052,Princess Mononoke,Fantasy,5
U0204,M077,Us,Horror,4
U0204,M073,The Exorcist,Horror,4
U0204,M082,A Beautiful Mind,Drama,3
U0205,M053,Gladiator,Action,3
U0205,M077,Us,Horror,4
U0205,M019,Alien,Sci-Fi,5
U0205,M075,The Shining,Horror,5
U0205,M099,Barbarian,Horror,1
U0205,M024,Knives Out,Thriller,3
U0205,M080,Good Will Hunting,Drama,5
U0205,M085,Step Brothers,Comedy,4
U0205,M066,Before Sunrise,Romance,2
U0205,M034,Joker,Drama,2
U0205,M022,Midsommar,Horror,1
U0205,M093,Everything Everywhere All at Once,Sci-Fi,2
U0206,M020,John Wick,Action,4
U0206,M078,Schindler's List,Drama,5
U0206,M013,Parasite,Thriller,5
U0206,M023,The Matrix,Sci-Fi,3
U0206,M061,Ex Machina,Sci-Fi,1
U0206,M079,12 Angry Men,Drama,5
U0206,M077,Us,Horror,4
U0206,M005,The Conjuring,Horror,2
U0206,M069,No Country for Old Men,Thriller,5
U0206,M065,Eternal Sunshine,Romance,4
U0206,M097,Moon,Sci-Fi,3
U0206,M016,Hereditary,Horror,5
U0206,M012,The Hangover,Comedy,5
U0206,M062,Gravity,Sci-Fi,1
U0206,M085,Step Brothers,Comedy,4
U0206,M017,Forrest Gump,Drama,3
U0206,M070,Prisoners,Thriller,4
U0206,M001,The Dark Knight,Action,4
U0207,M011,A Quiet Place,Horror,1
U0207,M037,Toy Story,Animation,5
U0207,M077,Us,Horror,1
U0207,M070,Prisoners,Thriller,5
U0207,M053,Gladiator,Action,2
U0207,M033,Pitch Perfect,Comedy,3
U0207,M025,It,Horror,4
U0207,M001,The Dark Knight,Action,3
U0207,M091,Thor: Ragnarok,Action,1
U0207,M096,Annihilation,Sci-Fi,2
U0207,M074,Rosemary's Baby,Horror,4
U0207,M067,The Fault in Our Stars,Romance,5
U0208,M034,Joker,Drama,5
U0208,M069,No Country for Old Men,Thriller,5
U0208,M055,Mission Impossible,Action,2
U0208,M073,The Exorcist,Horror,3
U0208,M047,Jiro Dreams of Sushi,Documentary,5
U0208,M079,12 Angry Men,Drama,5
U0208,M036,Se7en,Thriller,5
U0208,M088,Black Panther,Action,3
U0208,M051,Pan's Labyrinth,Fantasy,4
U0208,M097,Moon,Sci-Fi,5
U0208,M027,Gone Girl,Thriller,4
U0208,M053,Gladiator,Action,4
U0208,M071,Zodiac,Thriller,3
U0209,M096,Annihilation,Sci-Fi,4
U0209,M030,The Wolf of Wall Street,Drama,4
U0209,M058,The Terminator,Sci-Fi,5
U0209,M090,Doctor Strange,Action,5
U0209,M021,Bridesmaids,Comedy,1
U0209,M013,Parasite,Thriller,3
U0209,M028,La La Land,Romance,4
U0209,M066,Before Sunrise,Romance,1
U0210,M019,Alien,Sci-Fi,2
U0210,M061,Ex Machina,Sci-Fi,3
U0210,M077,Us,Horror,1
U0210,M056,Die Hard,Action,5
U0210,M012,The Hangover,Comedy,1
U0210,M009,The Grand Budapest Hotel,Comedy,4
U0210,M034,Joker,Drama,5
U0211,M092,Iron Man,Action,1
U0211,M077,Us,Horror,5
U0211,M008,Get Out,Horror,5
U0211,M100,Nope,Horror,5
U0211,M023,The Matrix,Sci-Fi,2
U0211,M082,A Beautiful Mind,Drama,5
U0211,M064,When Harry Met Sally,Romance,2
U0211,M057,Speed,Action,1
U0211,M002,Inception,Sci-Fi,3
U0211,M026,Mad Max: Fury Road,Action,2
U0211,M085,Step Brothers,Comedy,1
U0211,M067,The Fault in Our Stars,Romance,2
U0211,M037,Toy Story,Animation,3
U0211,M025,It,Horror,3
U0212,M046,The Act of Killing,Documentary,3
U0212,M086,Airplane!,Comedy,3
U0212,M051,Pan's Labyrinth,Fantasy,4
U0212,M052,Princess Mononoke,Fantasy,3
U0212,M076,Annihilation,Horror,5
U0212,M026,Mad Max: Fury Road,Action,2
U0212,M067,The Fault in Our Stars,Romance,4
U0212,M002,Inception,Sci-Fi,4
U0212,M095,The Martian,Sci-Fi,5
U0212,M091,Thor: Ragnarok,Action,1
U0212,M009,The Grand Budapest Hotel,Comedy,3
U0212,M012,The Hangover,Comedy,2
U0212,M071,Zodiac,Thriller,5
